,date,open,high,low,close,volume
0,2020-06-23 09:15:00+05:30,491.05,491.05,491.05,491.05,0
1,2020-06-23 09:18:00+05:30,491.05,491.05,491.05,491.05,0
2,2020-06-23 09:19:00+05:30,491.05,491.05,491.05,491.05,0
3,2020-06-23 09:20:00+05:30,491.05,491.05,491.05,491.05,0
4,2020-06-23 09:21:00+05:30,491.05,491.05,489.05,489.05,300
5,2020-06-23 09:22:00+05:30,489.05,489.05,489.05,489.05,0
6,2020-06-23 09:23:00+05:30,489.05,489.05,489.05,489.05,0
7,2020-06-23 09:24:00+05:30,489.05,489.05,489.05,489.05,0
8,2020-06-23 09:25:00+05:30,489.05,489.05,489.05,489.05,0
9,2020-06-23 09:26:00+05:30,489.05,489.05,489.05,489.05,0
10,2020-06-23 09:27:00+05:30,489.05,489.05,489.05,489.05,0
11,2020-06-23 09:28:00+05:30,489.05,489.05,489.05,489.05,0
12,2020-06-23 09:29:00+05:30,489.05,489.05,489.05,489.05,0
13,2020-06-23 09:30:00+05:30,489.05,489.05,489.05,489.05,0
14,2020-06-23 09:31:00+05:30,489.05,489.05,489.05,489.05,0
15,2020-06-23 09:32:00+05:30,489.05,489.05,489.05,489.05,0
16,2020-06-23 09:33:00+05:30,489.05,489.05,489.05,489.05,0
17,2020-06-23 09:34:00+05:30,489.05,489.05,489.05,489.05,0
18,2020-06-23 09:35:00+05:30,489.05,489.05,489.05,489.05,0
19,2020-06-23 09:36:00+05:30,489.05,489.05,489.05,489.05,0
20,2020-06-23 09:37:00+05:30,489.05,489.05,489.05,489.05,0
21,2020-06-23 09:38:00+05:30,489.05,489.05,489.05,489.05,0
22,2020-06-23 09:39:00+05:30,489.05,489.05,489.05,489.05,0
23,2020-06-23 09:40:00+05:30,489.05,489.05,489.05,489.05,0
24,2020-06-23 09:41:00+05:30,489.05,489.05,489.05,489.05,0
25,2020-06-23 09:42:00+05:30,489.05,489.05,489.05,489.05,0
26,2020-06-23 09:43:00+05:30,489.05,489.05,489.05,489.05,0
27,2020-06-23 09:44:00+05:30,489.05,489.05,489.05,489.05,0
28,2020-06-23 09:45:00+05:30,489.05,489.05,489.05,489.05,0
29,2020-06-23 09:46:00+05:30,489.05,489.05,489.05,489.05,0
30,2020-06-23 09:47:00+05:30,489.05,489.05,489.05,489.05,0
31,2020-06-23 09:48:00+05:30,489.05,489.05,489.05,489.05,0
32,2020-06-23 09:49:00+05:30,489.05,500.55,489.05,500.55,150
33,2020-06-23 09:50:00+05:30,500.55,500.55,500.55,500.55,0
34,2020-06-23 09:51:00+05:30,500.55,500.55,500.55,500.55,0
35,2020-06-23 09:52:00+05:30,500.55,500.55,500.55,500.55,0
36,2020-06-23 09:53:00+05:30,500.55,500.55,500.55,500.55,0
37,2020-06-23 09:54:00+05:30,500.55,500.55,500.55,500.55,0
38,2020-06-23 09:55:00+05:30,500.55,500.55,500.55,500.55,0
39,2020-06-23 09:57:00+05:30,500.55,500.55,500.55,500.55,0
40,2020-06-23 09:58:00+05:30,500.55,500.55,500.55,500.55,0
41,2020-06-23 09:59:00+05:30,500.55,500.55,500.55,500.55,0
42,2020-06-23 10:00:00+05:30,500.55,500.55,500.55,500.55,0
43,2020-06-23 10:01:00+05:30,500.55,500.55,500.55,500.55,0
44,2020-06-23 10:02:00+05:30,500.55,500.55,500.55,500.55,0
45,2020-06-23 10:03:00+05:30,500.55,500.55,500.55,500.55,0
46,2020-06-23 10:04:00+05:30,500.55,500.55,500.55,500.55,0
47,2020-06-23 10:05:00+05:30,500.55,500.55,500.55,500.55,0
48,2020-06-23 10:06:00+05:30,500.55,500.55,500.55,500.55,0
49,2020-06-23 10:07:00+05:30,500.55,500.55,500.55,500.55,0
50,2020-06-23 10:08:00+05:30,500.55,500.55,500.55,500.55,0
51,2020-06-23 10:09:00+05:30,500.55,500.55,500.55,500.55,0
52,2020-06-23 10:10:00+05:30,500.55,500.55,500.55,500.55,0
53,2020-06-23 10:11:00+05:30,500.55,500.55,500.55,500.55,0
54,2020-06-23 10:12:00+05:30,500.55,500.55,500.55,500.55,0
55,2020-06-23 10:13:00+05:30,500.55,500.55,500.55,500.55,0
56,2020-06-23 10:14:00+05:30,500.55,500.55,500.55,500.55,0
57,2020-06-23 10:15:00+05:30,500.55,500.55,500.55,500.55,0
58,2020-06-23 10:16:00+05:30,500.55,500.55,500.55,500.55,0
59,2020-06-23 10:17:00+05:30,500.55,500.55,500.55,500.55,0
60,2020-06-23 10:18:00+05:30,500.55,500.55,500.55,500.55,0
61,2020-06-23 10:19:00+05:30,500.55,500.55,500.55,500.55,0
62,2020-06-23 10:20:00+05:30,500.55,500.55,500.55,500.55,0
63,2020-06-23 10:21:00+05:30,500.55,500.55,500.55,500.55,0
64,2020-06-23 10:22:00+05:30,500.55,500.55,500.55,500.55,0
65,2020-06-23 10:23:00+05:30,500.55,500.55,500.55,500.55,0
66,2020-06-23 10:24:00+05:30,500.55,500.55,500.55,500.55,0
67,2020-06-23 10:25:00+05:30,500.55,500.55,500.55,500.55,0
68,2020-06-23 10:26:00+05:30,500.55,500.55,500.55,500.55,0
69,2020-06-23 10:27:00+05:30,500.55,500.55,500.55,500.55,0
70,2020-06-23 10:28:00+05:30,500.55,500.55,500.55,500.55,0
71,2020-06-23 10:29:00+05:30,500.55,500.55,500.55,500.55,0
72,2020-06-23 10:30:00+05:30,500.55,500.55,500.55,500.55,0
73,2020-06-23 10:31:00+05:30,500.55,500.55,500.55,500.55,0
74,2020-06-23 10:32:00+05:30,500.55,500.55,500.55,500.55,0
75,2020-06-23 10:33:00+05:30,500.55,500.55,500.55,500.55,0
76,2020-06-23 10:34:00+05:30,500.55,500.55,500.55,500.55,0
77,2020-06-23 10:35:00+05:30,500.55,500.55,500.55,500.55,0
78,2020-06-23 10:36:00+05:30,500.55,500.55,500.55,500.55,0
79,2020-06-23 10:37:00+05:30,500.55,500.55,500.55,500.55,0
80,2020-06-23 10:38:00+05:30,500.55,500.55,500.55,500.55,0
81,2020-06-23 10:39:00+05:30,500.55,500.55,500.55,500.55,0
82,2020-06-23 10:40:00+05:30,500.55,500.55,500.55,500.55,0
83,2020-06-23 10:41:00+05:30,500.55,500.55,500.55,500.55,0
84,2020-06-23 10:42:00+05:30,500.55,500.55,500.55,500.55,0
85,2020-06-23 10:43:00+05:30,500.55,500.55,500.55,500.55,0
86,2020-06-23 10:44:00+05:30,500.55,500.55,500.55,500.55,0
87,2020-06-23 10:45:00+05:30,500.55,500.55,500.55,500.55,0
88,2020-06-23 10:46:00+05:30,500.55,500.55,500.55,500.55,0
