,date,open,high,low,close,volume
0,2020-06-05 11:49:00+05:30,25.0,25.0,25.0,25.0,0
1,2020-06-05 11:50:00+05:30,25.0,25.0,25.0,25.0,0
2,2020-06-05 11:52:00+05:30,25.0,25.0,25.0,25.0,0
3,2020-06-05 11:53:00+05:30,25.0,25.0,25.0,25.0,0
4,2020-06-05 11:54:00+05:30,25.0,25.0,25.0,25.0,0
5,2020-06-05 11:56:00+05:30,21.35,21.35,21.35,21.35,75
6,2020-06-05 11:58:00+05:30,21.35,21.35,21.35,21.35,0
7,2020-06-05 11:59:00+05:30,21.35,21.35,21.35,21.35,0
8,2020-06-05 12:00:00+05:30,21.35,30.0,21.35,30.0,75
9,2020-06-05 12:01:00+05:30,30.0,30.0,30.0,30.0,0
10,2020-06-05 12:02:00+05:30,30.0,30.0,28.0,28.0,75
11,2020-06-05 12:03:00+05:30,28.0,28.0,28.0,28.0,0
12,2020-06-05 12:04:00+05:30,28.0,28.0,28.0,28.0,0
13,2020-06-05 12:05:00+05:30,28.0,29.05,28.0,29.05,75
14,2020-06-05 12:06:00+05:30,29.05,29.05,29.05,29.05,0
15,2020-06-05 12:07:00+05:30,29.05,29.05,29.05,29.05,0
16,2020-06-05 12:08:00+05:30,29.05,29.05,29.05,29.05,0
17,2020-06-05 12:09:00+05:30,29.05,29.15,29.05,29.15,75
18,2020-06-05 12:10:00+05:30,29.15,29.15,29.15,29.15,0
19,2020-06-05 12:11:00+05:30,29.15,29.15,29.15,29.15,0
20,2020-06-05 12:12:00+05:30,29.15,29.15,29.15,29.15,0
21,2020-06-05 12:13:00+05:30,29.15,29.15,29.15,29.15,0
22,2020-06-05 12:14:00+05:30,29.15,29.15,29.15,29.15,0
23,2020-06-05 12:15:00+05:30,29.15,29.15,29.15,29.15,0
24,2020-06-05 12:16:00+05:30,29.15,29.15,29.15,29.15,0
25,2020-06-05 12:17:00+05:30,29.15,29.15,29.15,29.15,0
26,2020-06-05 12:18:00+05:30,29.15,29.15,29.15,29.15,0
27,2020-06-05 12:19:00+05:30,29.15,29.15,29.15,29.15,0
28,2020-06-05 12:20:00+05:30,29.15,29.15,29.15,29.15,0
29,2020-06-05 12:21:00+05:30,29.15,29.15,29.15,29.15,0
30,2020-06-05 12:22:00+05:30,29.15,29.15,29.15,29.15,0
31,2020-06-05 12:23:00+05:30,29.15,29.15,29.15,29.15,0
32,2020-06-05 12:24:00+05:30,29.15,29.15,29.15,29.15,0
33,2020-06-05 12:25:00+05:30,29.15,29.15,29.15,29.15,0
34,2020-06-05 12:28:00+05:30,29.15,29.15,29.15,29.15,0
35,2020-06-05 12:29:00+05:30,29.15,29.15,29.15,29.15,0
36,2020-06-05 12:30:00+05:30,29.15,29.15,29.15,29.15,0
37,2020-06-05 12:31:00+05:30,29.15,29.15,29.15,29.15,0
38,2020-06-05 12:33:00+05:30,29.15,29.15,29.15,29.15,0
39,2020-06-05 12:37:00+05:30,29.15,29.15,29.15,29.15,0
40,2020-06-05 12:38:00+05:30,29.15,29.15,29.15,29.15,0
41,2020-06-05 12:39:00+05:30,29.15,29.15,29.15,29.15,0
42,2020-06-05 12:40:00+05:30,29.15,29.15,29.15,29.15,0
43,2020-06-05 12:41:00+05:30,29.15,29.15,29.15,29.15,0
44,2020-06-05 12:42:00+05:30,29.15,29.15,29.15,29.15,0
45,2020-06-05 12:43:00+05:30,29.15,29.15,29.15,29.15,0
46,2020-06-05 12:44:00+05:30,29.15,29.15,29.15,29.15,0
47,2020-06-05 12:53:00+05:30,29.15,29.15,29.15,29.15,0
48,2020-06-05 12:54:00+05:30,29.15,29.15,29.15,29.15,0
49,2020-06-05 12:56:00+05:30,29.15,29.15,29.15,29.15,0
50,2020-06-05 12:58:00+05:30,29.15,29.15,29.15,29.15,0
51,2020-06-05 13:02:00+05:30,29.15,29.15,29.15,29.15,0
52,2020-06-05 13:03:00+05:30,29.15,29.15,29.15,29.15,0
53,2020-06-05 13:04:00+05:30,29.15,29.15,29.15,29.15,0
54,2020-06-05 13:05:00+05:30,29.15,29.15,29.15,29.15,0
55,2020-06-05 13:06:00+05:30,29.15,29.15,29.15,29.15,0
56,2020-06-05 13:08:00+05:30,29.15,29.15,29.15,29.15,0
57,2020-06-05 13:09:00+05:30,29.15,29.15,29.15,29.15,0
58,2020-06-05 13:11:00+05:30,29.15,29.15,29.15,29.15,0
59,2020-06-05 13:15:00+05:30,29.15,29.15,29.15,29.15,0
60,2020-06-05 13:16:00+05:30,29.15,29.15,29.15,29.15,0
61,2020-06-05 13:17:00+05:30,29.15,29.15,29.15,29.15,0
62,2020-06-05 13:18:00+05:30,29.15,29.15,29.15,29.15,0
63,2020-06-05 13:19:00+05:30,29.15,29.15,29.15,29.15,0
64,2020-06-05 13:20:00+05:30,29.15,29.15,29.15,29.15,0
65,2020-06-05 13:21:00+05:30,29.15,30.0,29.15,30.0,75
66,2020-06-05 13:22:00+05:30,30.0,30.0,30.0,30.0,0
67,2020-06-05 13:23:00+05:30,30.0,30.0,30.0,30.0,0
68,2020-06-05 13:24:00+05:30,30.0,30.0,30.0,30.0,0
69,2020-06-05 13:26:00+05:30,30.0,30.0,30.0,30.0,0
70,2020-06-05 13:27:00+05:30,30.0,30.0,30.0,30.0,0
71,2020-06-05 13:28:00+05:30,30.0,30.0,30.0,30.0,0
72,2020-06-05 13:29:00+05:30,35.0,35.0,35.0,35.0,75
73,2020-06-05 13:30:00+05:30,35.0,35.0,35.0,35.0,75
74,2020-06-05 13:31:00+05:30,35.0,35.0,35.0,35.0,0
75,2020-06-05 13:32:00+05:30,35.0,35.0,35.0,35.0,0
76,2020-06-05 13:33:00+05:30,35.0,35.0,35.0,35.0,0
77,2020-06-05 13:34:00+05:30,35.0,35.0,35.0,35.0,0
78,2020-06-05 13:37:00+05:30,35.0,35.0,35.0,35.0,0
79,2020-06-05 13:38:00+05:30,35.0,35.0,35.0,35.0,0
80,2020-06-05 13:39:00+05:30,35.0,35.0,35.0,35.0,0
81,2020-06-05 13:40:00+05:30,35.0,35.0,35.0,35.0,0
82,2020-06-05 13:41:00+05:30,35.0,35.0,35.0,35.0,0
83,2020-06-05 13:42:00+05:30,35.0,35.0,35.0,35.0,0
84,2020-06-05 13:43:00+05:30,35.0,35.0,35.0,35.0,0
85,2020-06-05 13:44:00+05:30,35.0,35.0,35.0,35.0,0
86,2020-06-05 13:45:00+05:30,35.0,35.0,35.0,35.0,0
87,2020-06-05 13:46:00+05:30,35.0,35.0,35.0,35.0,0
88,2020-06-05 13:54:00+05:30,35.0,35.0,35.0,35.0,0
89,2020-06-05 13:55:00+05:30,35.0,35.0,35.0,35.0,0
90,2020-06-05 13:56:00+05:30,35.0,35.0,35.0,35.0,0
91,2020-06-05 13:58:00+05:30,35.0,35.0,35.0,35.0,0
92,2020-06-05 13:59:00+05:30,35.0,35.0,35.0,35.0,0
93,2020-06-05 14:01:00+05:30,35.0,35.0,35.0,35.0,0
94,2020-06-05 14:03:00+05:30,35.0,35.0,35.0,35.0,0
95,2020-06-05 14:04:00+05:30,35.0,35.0,35.0,35.0,0
96,2020-06-05 14:05:00+05:30,35.0,35.0,35.0,35.0,0
97,2020-06-05 14:06:00+05:30,35.0,35.0,35.0,35.0,0
98,2020-06-05 14:07:00+05:30,35.0,35.0,35.0,35.0,0
99,2020-06-05 14:08:00+05:30,35.0,35.0,35.0,35.0,0
100,2020-06-05 14:09:00+05:30,35.0,35.0,35.0,35.0,0
101,2020-06-05 14:10:00+05:30,35.0,35.0,35.0,35.0,0
102,2020-06-05 14:11:00+05:30,35.0,35.0,35.0,35.0,0
103,2020-06-05 14:12:00+05:30,35.0,35.0,35.0,35.0,0
104,2020-06-05 14:13:00+05:30,35.0,35.0,35.0,35.0,0
105,2020-06-05 14:14:00+05:30,35.0,35.0,35.0,35.0,0
106,2020-06-05 14:15:00+05:30,35.0,35.0,35.0,35.0,0
107,2020-06-05 14:16:00+05:30,35.0,35.0,35.0,35.0,0
108,2020-06-05 14:17:00+05:30,35.0,35.0,35.0,35.0,0
109,2020-06-05 14:19:00+05:30,35.0,35.0,35.0,35.0,0
110,2020-06-05 14:20:00+05:30,35.0,35.0,35.0,35.0,0
111,2020-06-05 14:21:00+05:30,35.0,35.0,35.0,35.0,0
112,2020-06-05 14:22:00+05:30,35.0,35.0,35.0,35.0,0
113,2020-06-05 14:23:00+05:30,35.0,35.0,35.0,35.0,0
114,2020-06-05 14:24:00+05:30,35.0,35.0,35.0,35.0,0
115,2020-06-05 14:25:00+05:30,35.0,35.0,35.0,35.0,0
116,2020-06-05 14:26:00+05:30,35.0,35.0,35.0,35.0,0
117,2020-06-05 14:27:00+05:30,35.0,35.0,35.0,35.0,0
118,2020-06-05 14:28:00+05:30,35.0,35.0,35.0,35.0,0
119,2020-06-05 14:29:00+05:30,35.0,35.0,35.0,35.0,0
120,2020-06-05 14:33:00+05:30,35.0,35.0,35.0,35.0,0
121,2020-06-05 14:38:00+05:30,35.0,35.0,35.0,35.0,0
122,2020-06-05 14:39:00+05:30,35.0,35.0,35.0,35.0,0
123,2020-06-05 14:40:00+05:30,35.0,35.0,35.0,35.0,0
124,2020-06-05 14:43:00+05:30,35.0,35.0,35.0,35.0,0
125,2020-06-05 14:44:00+05:30,35.0,35.0,35.0,35.0,0
126,2020-06-05 14:45:00+05:30,35.0,35.0,35.0,35.0,0
127,2020-06-05 14:46:00+05:30,35.0,35.0,35.0,35.0,0
128,2020-06-05 14:47:00+05:30,35.0,35.0,35.0,35.0,0
129,2020-06-05 14:48:00+05:30,35.0,35.0,35.0,35.0,0
130,2020-06-05 14:49:00+05:30,35.0,35.0,35.0,35.0,0
131,2020-06-05 14:50:00+05:30,35.0,35.0,35.0,35.0,0
132,2020-06-05 14:51:00+05:30,35.0,35.0,35.0,35.0,0
133,2020-06-05 14:52:00+05:30,35.0,35.0,35.0,35.0,0
134,2020-06-05 14:53:00+05:30,35.0,35.0,35.0,35.0,0
135,2020-06-05 14:54:00+05:30,35.0,35.0,35.0,35.0,0
136,2020-06-05 14:55:00+05:30,35.0,35.0,35.0,35.0,0
137,2020-06-05 14:56:00+05:30,35.0,35.0,35.0,35.0,0
138,2020-06-05 14:57:00+05:30,35.0,35.0,35.0,35.0,0
139,2020-06-05 14:58:00+05:30,35.0,35.0,35.0,35.0,0
140,2020-06-05 14:59:00+05:30,35.0,35.0,35.0,35.0,0
141,2020-06-05 15:00:00+05:30,35.0,35.0,35.0,35.0,0
142,2020-06-05 15:01:00+05:30,35.0,35.0,35.0,35.0,0
143,2020-06-05 15:02:00+05:30,35.0,35.0,35.0,35.0,0
144,2020-06-05 15:03:00+05:30,35.0,35.0,35.0,35.0,0
145,2020-06-05 15:04:00+05:30,35.0,35.0,35.0,35.0,0
146,2020-06-05 15:05:00+05:30,35.0,35.0,35.0,35.0,0
147,2020-06-05 15:06:00+05:30,35.0,35.0,35.0,35.0,0
148,2020-06-05 15:07:00+05:30,35.0,35.0,35.0,35.0,0
149,2020-06-05 15:08:00+05:30,35.0,35.0,35.0,35.0,0
150,2020-06-05 15:09:00+05:30,35.0,35.0,35.0,35.0,0
151,2020-06-05 15:10:00+05:30,35.0,35.0,35.0,35.0,0
152,2020-06-05 15:11:00+05:30,35.0,35.0,35.0,35.0,0
153,2020-06-05 15:12:00+05:30,35.0,35.0,35.0,35.0,0
154,2020-06-05 15:13:00+05:30,35.0,35.0,35.0,35.0,0
155,2020-06-05 15:14:00+05:30,35.0,35.0,31.2,31.2,150
156,2020-06-05 15:15:00+05:30,31.2,31.2,31.2,31.2,0
157,2020-06-05 15:16:00+05:30,31.2,31.2,31.2,31.2,0
158,2020-06-05 15:17:00+05:30,31.2,31.2,31.2,31.2,0
159,2020-06-05 15:18:00+05:30,31.2,31.2,31.2,31.2,0
160,2020-06-05 15:19:00+05:30,31.2,31.2,31.2,31.2,0
161,2020-06-05 15:20:00+05:30,31.2,31.2,29.95,30.0,150
162,2020-06-05 15:21:00+05:30,30.0,30.0,30.0,30.0,0
163,2020-06-05 15:22:00+05:30,30.0,30.0,30.0,30.0,0
164,2020-06-05 15:23:00+05:30,30.0,30.0,30.0,30.0,0
165,2020-06-05 15:24:00+05:30,30.0,30.0,30.0,30.0,0
166,2020-06-05 15:25:00+05:30,30.0,30.0,30.0,30.0,0
167,2020-06-05 15:26:00+05:30,30.0,30.0,30.0,30.0,0
168,2020-06-05 15:27:00+05:30,30.0,30.0,30.0,30.0,0
169,2020-06-05 15:28:00+05:30,30.0,30.0,30.0,30.0,0
170,2020-06-05 15:29:00+05:30,30.0,30.0,30.0,30.0,0
171,2020-06-08 09:15:00+05:30,35.0,35.0,35.0,35.0,0
172,2020-06-08 09:16:00+05:30,35.0,35.0,35.0,35.0,0
173,2020-06-08 09:17:00+05:30,35.0,35.0,35.0,35.0,0
174,2020-06-08 09:18:00+05:30,35.0,40.0,35.0,40.0,150
175,2020-06-08 09:19:00+05:30,40.0,40.55,40.0,40.55,150
176,2020-06-08 09:20:00+05:30,40.55,40.55,40.55,40.55,0
177,2020-06-08 09:21:00+05:30,40.55,40.55,40.55,40.55,0
178,2020-06-08 09:22:00+05:30,40.55,40.55,40.55,40.55,0
179,2020-06-08 09:23:00+05:30,40.55,40.55,40.55,40.55,0
180,2020-06-08 09:24:00+05:30,40.55,40.55,40.55,40.55,0
181,2020-06-08 09:25:00+05:30,40.55,40.55,40.55,40.55,0
182,2020-06-08 09:26:00+05:30,40.55,40.55,40.55,40.55,0
183,2020-06-08 09:27:00+05:30,40.55,40.55,40.55,40.55,0
184,2020-06-08 09:29:00+05:30,40.55,40.55,40.55,40.55,0
185,2020-06-08 09:30:00+05:30,40.55,46.3,40.55,46.3,75
186,2020-06-08 09:33:00+05:30,46.3,46.3,46.3,46.3,0
187,2020-06-08 09:35:00+05:30,46.3,46.3,46.3,46.3,0
188,2020-06-08 09:37:00+05:30,46.3,46.3,46.3,46.3,0
189,2020-06-08 09:39:00+05:30,46.3,46.3,46.3,46.3,0
190,2020-06-08 09:40:00+05:30,46.3,46.3,46.3,46.3,0
191,2020-06-08 09:41:00+05:30,46.3,46.3,46.3,46.3,0
